1	-0.513001	0
2	-0.484081	0.0204494
3	-0.469888	0.0178931
4	-0.465732	0.0138941
5	-0.458681	0.0127795
6	-0.44768	0.0146378
7	-0.441952	0.0136215
8	-0.44784	0.0131298
9	-0.440474	0.0135805
10	-0.437715	0.0124996
11	-0.445398	0.0135199
12	-0.451404	0.0136621
13	-0.435275	0.0199793
14	-0.417672	0.025138
15	-0.426547	0.0249799
16	-0.430939	0.0238015
17	-0.432379	0.022445
18	-0.434927	0.0213422
19	-0.439503	0.0207036
20	-0.440444	0.0196898
21	-0.441635	0.0187882
22	-0.445152	0.0182605
23	-0.443111	0.0175802
24	-0.445654	0.0170305
25	-0.444998	0.0163619
26	-0.435653	0.0182068
27	-0.438413	0.0177404
28	-0.436667	0.0171926
29	-0.437688	0.01663
30	-0.439235	0.0161475
31	-0.441174	0.0157426
32	-0.444421	0.0155818
33	-0.444177	0.0151116
34	-0.444611	0.0146734
35	-0.444759	0.0142549
36	-0.443844	0.0138882
37	-0.44105	0.0137912
38	-0.441681	0.0134427
39	-0.436484	0.014067
40	-0.437061	0.0137272
41	-0.440097	0.0137241
42	-0.442219	0.0135603
43	-0.442051	0.013246
44	-0.443744	0.0130527
45	-0.445678	0.0129051
46	-0.447146	0.0127079
47	-0.447348	0.0124391
48	-0.448779	0.0122621
49	-0.449495	0.0120327
50	-0.450714	0.0118536
51	-0.45054	0.0116225
52	-0.451433	0.0114332
53	-0.453083	0.0113359
54	-0.453724	0.0111441
55	-0.454739	0.0109876
56	-0.455528	0.0108196
57	-0.45635	0.010661
58	-0.444139	0.0160097
59	-0.444173	0.0157383
60	-0.443974	0.0154773
61	-0.444267	0.0152263
62	-0.445883	0.0150662
63	-0.446589	0.0148436
64	-0.446519	0.0146118
65	-0.447923	0.0144543
66	-0.447895	0.0142353
67	-0.448564	0.0140386
68	-0.450433	0.013956
69	-0.450167	0.0137562
70	-0.447834	0.0137562
71	-0.44916	0.0136262
72	-0.449654	0.0134459
73	-0.448526	0.013309
74	-0.449257	0.0131492
75	-0.449925	0.0129908
76	-0.448665	0.0128809
77	-0.449826	0.0127658
78	-0.450758	0.0126361
79	-0.445827	0.0134038
80	-0.445241	0.013249
81	-0.446575	0.0131524
82	-0.446137	0.0129993
83	-0.447602	0.0129248
84	-0.447437	0.012772
85	-0.44764	0.0126234
86	-0.448241	0.0124909
87	-0.44625	0.012505
88	-0.447342	0.0124104
89	-0.447583	0.0122733
90	-0.444912	0.0124242
91	-0.445116	0.0122894
92	-0.444814	0.0121595
93	-0.444286	0.0120402
94	-0.444742	0.0119207
95	-0.443766	0.0118351
96	-0.444915	0.0117674
97	-0.44574	0.011675
98	-0.445718	0.0115559
99	-0.444338	0.0115212
100	-0.445686	0.0114846
