411.866	459.61
408.239	436.455
404.213	413.98
399.89	410.1
391.875	408.284
390.715	406.34
381.082	400.798
374.03	393.716
362.899	385.826
354.632	377.435
347.855	368.743
334.358	356.936
327.785	349.057
325.724	343.489
319.811	337.781
316.265	331.98
314.512	327.797
311.338	324.542
310.887	322.01
306.154	318.872
301.649	315.514
300.322	312.828
298.157	312.55
296.635	311.316
292.059	307.872
292.059	305.278
284.685	302.484
284.685	298.608
281.533	294.1
281.348	290.504
280.299	287.547
280.299	288.114
280.331	288.005
268.753	287.653
268.753	286.176
269.581	284.879
267.206	285.382
267.206	282.376
267.206	278.429
267.06	275.242
264.324	272.296
264.071	270.697
262.798	271.107
258.481	270.549
258.481	269.413
257.271	268.516
256.872	267.156
252.828	264.671
249.645	263.217
250.342	259.963
249.17	259.374
249.065	257.991
247.489	256.454
240.34	255.075
240.34	253.943
239.631	252.821
239.142	251.446
232.697	250.308
228.644	247.108
228.644	242.481
228.644	240.317
228.644	236.01
225.143	233.862
224.645	232.788
224.645	231.875
224.713	230.861
223.997	230.853
223.273	230.191
224.732	231.007
221.893	230.393
219.32	229.932
219.32	228.167
217.564	226.085
215.441	224.707
214.819	223.502
212.375	222.05
212.097	221.18
212.097	220.012
212.375	219.211
211.099	218.932
211.099	218.557
209.272	218.067
209.272	218.336
208.576	217.651
208.576	215.914
208.576	215.136
208.576	214.663
208.576	214.414
204.405	213.622
204.405	212.296
204.405	211.714
204.405	211.467
204.405	210.995
204.09	211.294
202.382	211.711
202.382	211.625
200.146	212.253
200.146	211.725
201.565	210.946
201.565	210.394
198.727	209.315
198.727	209.291
200.235	209.537
200.129	209.789
200.129	208.933
197.649	208.542
191.469	208.215
191.469	205.009
191.469	203.333
190.169	201.793
190.011	200.025
190.011	198.655
189.407	196.855
187.674	194.388
187.806	193.484
186.968	193.207
185.403	192.863
185.403	192.727
185.403	193.51
185.403	192.568
184.55	191.622
184.189	191.501
184.189	190.982
182.592	190.127
183.809	189.967
181.654	189.898
178.842	190.295
181.309	189.336
180.246	190.247
180.246	189.689
180.918	189.024
180.918	188.866
180.918	187.308
179.234	187.225
179.272	186.242
179.041	186.737
179.041	186.803
179.985	186.53
178.378	186.422
178.378	185.822
178.163	185.318
178.163	185.394
175.483	186.052
175.448	185.33
175.483	184.852
172.596	183.213
172.596	182.764
172.596	181.678
172.596	181.334
166.654	179.288
166.654	177.368
172.596	176.265
172.578	176.01
172.461	176.304
168.56	176.262
168.56	176.175
168.236	174.932
167.74	175.274
167.74	175.69
166.9	175.808
166.9	175.976
166.9	173.976
166.9	172.57
166.9	171.521
166.9	171.165
165.413	170.741
165.311	170.411
166.063	169.905
166.262	169.899
165.442	170.223
165.442	170.476
165.442	170.737
164.893	170.545
164.393	169.843
164.393	170.034
163.715	169.769
163.715	169.603
163.935	168.985
164.393	168.944
164.393	169.245
163.628	170.093
162.588	169.962
164.94	170.137
164.88	169.605
162.396	168.872
163.179	169.304
163.407	169.432
163.087	169.987
163.381	169.886
163.539	169.991
163.165	168.567
160.525	168.318
160.525	167.458
160.525	166.681
158.227	166.566
158.227	166.801
157.125	166.169
154.796	166.199
154.796	165.612
154.796	165.652
154.044	164.037
154.044	161.762
152.644	161.061
151.93	161.82
151.036	159.31
151.456	159.007
152.095	158.69
150.01	157.904
150.077	157.239
150.077	156.465
147.999	155.99
147.691	155.74
147.691	155.02
148.268	154.304
146.675	153.747
146.675	153.721
146.675	152.716
146.675	152.262
146.675	152.388
146.141	152.421
146.09	151.906
146.675	150.791
146.495	150.554
145.528	150.569
145.459	151.03
146.495	150.869
143.984	151.669
146.737	152.061
145.813	151.783
145.054	152.039
146.603	151.888
145.861	152.018
146.398	152.419
145.423	152.153
144.664	151.601
145.029	152.026
145.056	152.398
142.868	152.014
142.868	151.46
142.868	150.498
142.109	150.08
142.109	150.111
142.643	148.776
142.64	147.911
142.64	146.242
142.231	146.372
142.132	145.795
142.231	145.671
142.109	145.512
141.447	145.202
141.154	144.702
142.106	144.691
141.865	144.841
140.894	145.061
140.798	144.559
139.311	144.499
140.798	145.247
140.264	144.745
139.758	144.707
139.758	144.573
139.758	144.228
139.758	144.584
139.758	144.508
140.262	143.769
140.264	144.103
140.264	143.597
138.877	144.091
140.103	144.044
140.142	144.375
139.606	145.319
139.603	144.072
139.603	143.728
140.264	143.599
140.264	144.027
139.258	142.962
139.702	142.807
139.702	142.655
139.702	143.466
139.702	144.707
139.702	143.926
139.032	144.608
139.032	143.658
138.818	143.188
138.818	143.375
138.818	143.715
139.711	143.654
139.46	143.114
139.019	143.7
139.273	144.31
139.273	143.411
139.273	143.672
139.472	143.332
138.809	143.125
138.183	142.518
138.809	142.773
139.325	143.407
139.415	142.61
139.415	142.031
138.788	141.837
138.423	141.568
138.696	141.446
138.546	141.694
137.911	141.762
138.546	141.682
136.781	141.434
137.391	141.393
138.335	141.408
138.051	141.284
137.995	141.797
137.167	141.368
137.167	141.881
137.159	141.777
137.159	141.956
136.532	143.16
136.532	143.097
136.532	144.611
136.532	143.037
136.532	142.824
136.532	141.585
136.532	141.679
136.532	141.741
136.688	141.362
136.532	141.26
136.688	140.786
136.491	140.161
136.491	139.09
136.491	139.318
133.89	138.661
136.482	138.948
136.37	139.282
136.37	139.312
136.37	138.44
136.37	138.758
136.491	139.663
136.491	139.136
135.812	139.167
135.812	139.202
136.491	139.161
136.096	138.671
136.096	138.056
135.812	137.904
135.393	137.699
134.96	137.987
134.96	138.282
134.741	138.481
134.741	139.18
134.741	138.685
134.741	138.66
133.913	138.188
133.913	139.047
133.913	138.942
134.741	139.941
134.229	139.025
133.843	138.855
133.843	138.257
133.843	137.662
133.843	137.701
132.664	137.685
132.664	137.974
133.843	137.695
133.083	137.904
134.166	137.855
134.042	137.955
133.759	138.084
133.759	137.913
133.759	138.23
133.781	137.571
133.781	137.597
133.601	137.314
133.601	137.881
134.222	138
133.836	138.344
133.159	138.309
133.159	138.216
133.159	138.329
132.505	138.06
132.505	136.827
132.505	136.271
133.836	136.474
133.836	136.819
133.836	136.3
133.762	136.394
133.828	136.186
133.828	136.636
133.092	136.956
133.092	136.711
133.828	136.814
133.828	137.741
133.083	136.948
133.083	136.914
133.083	136.572
133.255	137.067
133.654	137.266
133.654	137.245
133.092	136.98
133.828	136.836
133.828	136.726
133.828	136.369
133.828	137.3
133.255	136.43
133.04	135.721
133.04	136.236
133.04	135.645
133.04	135.193
133.803	135.667
133.781	135.446
133.254	135.691
133.467	135.602
133.467	135.417
132.968	135.132
133.102	135.574
133.102	136.193
132.674	135.76
132.674	135.661
132.674	135.474
132.635	135.658
133.07	136.027
133.828	135.996
133.353	136.217
133.828	135.935
131.25	135.68
131.25	136.295
131.25	136.48
131.25	136.134
131.25	135.356
131.25	135.16
131.25	134.744
131.216	135.107
131.159	134.96
131.216	134.561
127.42	134.625
127.42	134.047
127.42	135.195
131.216	135.001
