1.29	-0.651323	0.000730353	17.1796	0.115361	183.381	2.38136
1.3	-0.64797	0.000697702	17.0143	0.110083	180.944	2.34217
1.31	-0.644276	0.000684553	16.854	0.11054	177.159	2.17549
1.32	-0.640845	0.000684449	16.7281	0.108287	173.248	2.1506
1.33	-0.637316	0.000683749	16.5485	0.103673	169.477	2.12361
1.34	-0.634141	0.000690544	16.4088	0.100906	165.918	1.97957
1.35	-0.630952	0.000665573	16.2931	0.100115	163.32	1.93666
1.36	-0.627534	0.000646718	16.1209	0.0976229	159.708	1.89057
1.37	-0.623922	0.0006592	16.038	0.0956122	156.583	1.83956
1.38	-0.620645	0.000658734	15.9473	0.0900321	153.743	1.79018
1.39	-0.617574	0.000629229	15.8016	0.0837865	150.563	1.72275
1.4	-0.614618	0.000635003	15.6679	0.0855031	147.958	1.72184
1.41	-0.611205	0.000631423	15.5891	0.0894763	144.982	1.67543
1.42	-0.608084	0.000637927	15.4954	0.0845942	142.943	1.6477
1.43	-0.604956	0.000646568	15.4041	0.0850706	140.893	1.65459
1.44	-0.601872	0.000638563	15.2907	0.0783328	138.364	1.55758
1.45	-0.5987	0.00063943	15.149	0.0792319	136.201	1.5641
1.46	-0.595648	0.000647528	15.0634	0.0774543	134.363	1.57574
1.47	-0.592701	0.00062341	14.9236	0.0803202	132.154	1.50671
1.48	-0.589422	0.000608869	14.8205	0.0802933	129.805	1.45453
1.49	-0.586357	0.00058769	14.728	0.0789814	126.902	1.37488
1.5	-0.583282	0.000568824	14.6414	0.0776401	124.86	1.3494
1.51	-0.580304	0.000565799	14.5232	0.0750424	122.65	1.35933
1.52	-0.577311	0.000557524	14.4164	0.0731444	121.114	1.37459
1.53	-0.574577	0.00057271	14.291	0.0733285	119.392	1.33261
1.54	-0.571792	0.000561141	14.1775	0.0713236	118.138	1.33365
1.55	-0.568927	0.000566427	14.0551	0.0730479	116.436	1.28993
1.56	-0.566218	0.000587319	13.9407	0.0773237	114.662	1.30905
1.57	-0.56335	0.000598603	13.8538	0.0771971	112.881	1.2693
1.58	-0.560643	0.000588405	13.7369	0.077128	111.666	1.23637
1.59	-0.557764	0.000583488	13.6325	0.0783277	110.194	1.16312
1.6	-0.555227	0.000584394	13.535	0.0756171	108.923	1.10777
